Date-Time,AGCO,ALG,CAT,CNHI,DE,SAP
2006-12-04,32.21,23.13,122.98,,96.13,51.73
2006-12-05,32.33,23.01,124.3,,95.45,52.23
2006-12-06,32.69,23.06,126.1,,98.14,51.64
2006-12-07,32.42,23.09,126.0,,96.64,51.51
2006-12-08,32.45,23.82,126.8,,97.07,51.38
2006-12-11,32.21,23.73,126.14,,97.15,51.64
2006-12-12,31.0,23.78,124.56,,94.49,51.73
2006-12-13,31.2,23.62,122.98,,94.7,51.99
2006-12-14,31.58,23.16,124.24,,96.11,51.41
2006-12-15,31.49,23.36,123.64,,95.58,51.63
2006-12-18,31.11,23.15,123.84,,95.99,51.88
2006-12-19,31.59,23.12,123.04,,96.99,52.22
2006-12-20,31.37,23.05,122.74,,97.07,51.87
2006-12-21,31.24,23.33,121.62,,95.9,52.62
2006-12-22,30.84,23.4,121.18,,94.21,52.17
2006-12-26,31.25,23.33,121.8,,95.26,52.41
2006-12-27,32.15,23.3,122.94,,96.49,52.82
2006-12-28,31.26,23.19,122.62,,95.77,53.12
2006-12-29,30.94,23.46,122.66,,95.07,53.1
2007-01-03,30.3,23.36,122.32,,93.48,53.2
2007-01-04,29.62,23.6,122.0,,92.18,53.61
2007-01-05,29.32,23.15,120.44,,90.89,53.37
2007-01-08,29.18,23.52,120.58,,91.34,55.71
2007-01-09,29.32,23.37,121.24,,92.25,54.61
2007-01-10,29.44,23.89,120.64,,92.63,54.13
2007-01-11,29.97,24.13,120.0,,95.5,48.5
2007-01-12,31.78,24.58,119.48,,99.33,50.02
2007-01-16,31.77,24.24,118.48,,99.1,50.28
2007-01-17,32.18,24.07,119.22,,99.89,49.92
2007-01-18,32.16,24.69,119.8,,100.16,48.97
2007-01-19,32.06,24.22,118.74,,98.7,49.04
2007-01-22,31.76,24.2,116.34,,96.87,48.79
2007-01-23,33.42,24.41,119.12,,99.58,50.02
2007-01-24,33.65,24.4,119.46,,98.97,46.5
2007-01-25,32.65,24.29,119.26,,97.17,46.36
2007-01-26,33.3,24.06,122.18,,98.29,46.2
2007-01-29,33.55,24.2,123.4,,98.54,46.63
2007-01-30,33.94,24.21,125.76,,99.92,46.68
2007-01-31,33.97,24.18,128.14,,100.28,46.34
2007-02-01,34.91,23.89,129.98,,103.02,46.76
2007-02-02,35.07,23.79,130.5,,104.33,46.13
2007-02-05,35.07,23.69,128.98,,104.11,45.76
2007-02-06,35.11,23.33,128.84,,104.74,45.78
2007-02-07,36.46,23.71,131.28,,103.5,46.02
2007-02-08,36.47,23.74,131.26,,102.9,46.43
2007-02-09,34.99,23.58,129.6,,102.79,46.3
2007-02-12,35.63,23.46,129.2,,103.22,46.33
2007-02-13,35.95,23.52,129.46,,102.67,46.97
2007-02-14,37.0,23.99,132.32,,111.91,47.63
2007-02-15,37.38,23.68,135.24,,113.52,47.32
2007-02-16,37.88,23.99,135.34,,113.93,47.11
2007-02-20,37.95,23.83,135.86,,113.35,46.85
2007-02-21,39.19,24.05,136.42,,115.95,46.49
2007-02-22,38.68,24.19,135.56,,113.06,46.27
2007-02-23,38.37,25.29,134.52,,113.33,45.88
2007-02-26,37.54,25.01,134.52,,113.21,46.28
2007-02-27,35.95,24.71,129.66,,108.3,45.16
2007-02-28,36.25,24.08,128.86,,108.29,46.02
2007-03-01,36.34,23.92,127.8,,108.22,47.52
2007-03-02,35.54,23.9,126.08,,105.17,46.22
2007-03-05,35.49,23.25,126.34,,104.2,45.5
2007-03-06,35.51,24.15,127.24,,107.04,46.24
2007-03-07,35.99,24.13,128.46,,110.81,45.82
2007-03-08,36.71,24.13,128.6,,110.79,46.12
2007-03-09,37.26,23.9,128.8,,113.0,46.03
2007-03-12,37.28,23.87,129.14,,113.01,46.35
2007-03-13,36.1,23.78,126.68,,109.34,45.0
2007-03-14,35.65,23.55,127.28,,110.69,45.28
2007-03-15,35.88,23.29,126.92,,110.69,45.19
2007-03-16,35.53,23.39,126.32,,110.04,45.34
2007-03-19,36.24,23.65,128.34,,112.79,45.22
2007-03-20,36.38,23.61,129.72,,112.2,45.01
2007-03-21,36.86,23.38,132.42,,115.42,46.36
2007-03-22,36.97,23.44,133.08,,112.9,46.28
2007-03-23,36.67,24.74,133.76,,112.18,45.57
2007-03-26,36.77,24.21,133.68,,110.43,45.67
2007-03-27,35.85,24.45,133.76,,108.19,45.24
2007-03-28,35.96,24.49,132.48,,105.5,44.45
2007-03-29,36.7,24.18,132.38,,108.47,44.63
2007-03-30,36.97,23.21,134.06,,108.64,44.65
2007-04-02,36.13,23.02,133.5,,104.48,45.08
2007-04-03,36.45,24.15,134.48,,106.74,45.57
2007-04-04,36.11,23.96,134.96,,107.0,46.3
2007-04-05,36.15,24.07,135.26,,107.57,46.72
2007-04-09,36.07,24.01,134.68,,108.62,46.36
2007-04-10,35.96,23.92,133.9,,108.9,46.71
2007-04-11,36.24,23.57,132.7,,108.43,45.79
2007-04-12,36.6,23.76,133.28,,107.84,46.57
2007-04-13,37.11,23.9,133.58,,108.8,48.01
2007-04-16,37.74,23.98,133.8,,109.64,49.16
2007-04-17,38.31,24.44,135.32,,111.1,49.4
2007-04-18,38.58,24.68,138.14,,111.57,49.35
2007-04-19,38.5,24.36,137.24,,110.7,49.18
2007-04-20,39.15,24.36,143.64,,111.56,50.39
2007-04-23,41.05,24.44,143.7,,112.71,49.67
2007-04-24,40.63,24.41,145.62,,112.92,49.45
2007-04-25,41.88,24.72,146.46,,113.66,49.87
2007-04-26,42.84,24.89,146.0,,113.61,48.95
2007-04-27,42.36,26.4,147.52,,112.23,48.61
2007-04-30,41.73,27.0,145.24,,109.4,48.0
2007-05-01,41.79,27.0,146.48,,108.7,48.13
2007-05-02,42.5,26.87,146.8,,112.75,48.01
2007-05-03,42.5,25.81,146.72,,113.69,47.64
2007-05-04,42.54,25.45,146.2,,113.84,47.93
2007-05-07,43.33,25.18,145.34,,115.22,48.16
2007-05-08,42.99,26.43,146.86,,115.64,47.11
2007-05-09,43.67,26.19,149.5,,118.94,47.77
2007-05-10,42.75,26.35,147.62,,117.69,46.34
2007-05-11,42.5,26.06,149.76,,120.0,46.72
2007-05-14,43.11,26.15,152.6,,119.63,46.97
2007-05-15,43.43,26.54,152.02,,120.66,46.46
2007-05-16,42.55,26.19,151.9,,118.4,46.56
2007-05-17,42.94,25.85,149.68,,117.55,45.97
2007-05-18,41.9,26.05,149.54,,116.51,46.29
2007-05-21,42.51,26.24,149.7,,118.81,46.12
2007-05-22,42.54,26.65,151.02,,117.8,47.21
2007-05-23,40.47,26.03,152.06,,115.64,47.77
2007-05-24,40.38,25.79,150.86,,113.04,47.09
2007-05-25,41.39,25.56,151.42,,114.44,47.45
2007-05-29,40.71,25.09,151.5,,115.35,47.33
2007-05-30,42.58,25.4,156.96,,119.44,47.36
2007-05-31,43.28,25.39,157.16,,120.47,47.74
2007-06-01,43.33,25.22,156.28,,119.76,49.05
2007-06-04,43.73,25.4,156.58,,120.21,49.37
2007-06-05,44.1,25.73,157.3,,120.9,49.08
2007-06-06,43.15,25.54,157.36,,117.57,48.84
2007-06-07,41.89,25.05,154.62,,114.19,47.85
2007-06-08,42.42,24.97,157.04,,116.03,48.91
2007-06-11,43.03,25.07,157.5,,116.55,49.04
2007-06-12,42.66,24.66,156.16,,116.65,48.12
2007-06-13,43.94,24.88,159.86,,120.32,48.53
2007-06-14,44.64,24.83,161.46,,120.72,48.78
2007-06-15,44.7,25.18,162.22,,121.75,48.83
2007-06-18,45.12,25.35,163.7,,122.02,50.0
2007-06-19,45.03,25.25,164.98,,121.63,51.02
2007-06-20,44.56,25.23,162.76,,121.5,50.5
2007-06-21,45.0,25.45,162.94,,124.3,51.05
2007-06-22,44.22,25.21,161.8,,123.35,50.5
2007-06-25,44.16,25.3,161.4,,122.79,50.17
2007-06-26,43.68,25.21,160.58,,120.57,50.44
2007-06-27,43.65,24.99,159.02,,121.57,51.35
2007-06-28,43.22,24.95,158.18,,119.38,51.01
2007-06-29,43.41,25.2,156.6,,120.74,51.07
2007-07-02,44.9,25.5,160.9,,123.5,51.78
2007-07-03,45.0,25.82,155.98,,122.23,50.98
2007-07-05,45.39,25.47,154.98,,123.06,50.63
2007-07-06,46.22,25.37,157.62,,123.71,50.54
2007-07-09,45.7,25.49,159.66,,125.82,50.19
2007-07-10,44.75,25.28,162.44,,123.88,49.85
2007-07-11,45.19,25.49,164.34,,125.21,50.45
2007-07-12,45.96,25.62,168.18,,128.33,52.35
2007-07-13,45.43,25.44,170.26,,131.08,52.14
2007-07-16,45.17,25.33,171.8,,131.6,52.44
2007-07-17,44.32,25.52,172.94,,130.9,52.79
2007-07-18,44.58,25.91,172.46,,130.7,51.95
2007-07-19,44.7,26.07,173.96,,133.68,55.54
2007-07-20,43.63,25.51,166.4,,129.07,55.22
2007-07-23,42.75,25.8,164.0,,127.96,57.2
2007-07-24,41.85,25.76,163.32,,125.99,55.24
2007-07-25,41.06,25.75,161.0,,124.32,55.66
2007-07-26,39.31,25.55,156.58,,121.02,53.69
2007-07-27,38.82,25.43,152.04,,118.94,52.87
2007-07-30,40.05,25.57,154.08,,122.31,54.83
2007-07-31,38.43,25.93,157.6,,120.42,53.92
2007-08-01,40.35,25.51,160.26,,119.87,54.4
2007-08-02,42.07,25.5,161.34,,120.18,55.05
2007-08-03,40.72,25.5,157.92,,117.46,53.69
2007-08-06,42.6,25.37,162.0,,119.9,55.28
2007-08-07,44.07,25.2,160.88,,123.79,54.76
2007-08-08,41.97,24.91,161.8,,124.84,55.09
2007-08-09,39.4,24.2,156.96,,120.1,54.51
2007-08-10,41.12,24.28,155.1,,117.3,54.73
2007-08-13,41.69,24.86,155.8,,118.65,53.15
2007-08-14,41.8,24.5,153.54,,117.09,52.52
2007-08-15,40.28,24.63,149.9,,120.6,51.99
2007-08-16,38.15,23.8,146.0,,120.53,51.6
2007-08-17,39.1,24.4,145.28,,124.61,52.47
2007-08-20,39.98,24.25,148.1,,128.27,52.21
2007-08-21,39.73,23.52,148.56,,129.3,52.16
2007-08-22,40.59,24.15,150.6,,130.72,52.49
2007-08-23,40.83,24.14,150.34,,127.38,52.28
2007-08-24,42.18,25.4,152.64,,130.26,53.54
2007-08-27,41.8,25.42,152.0,,130.27,52.59
2007-08-28,40.23,25.46,148.32,,126.42,51.58
2007-08-29,41.03,25.2,150.08,,131.45,53.21
2007-08-30,41.81,24.79,149.32,,131.9,52.77
2007-08-31,43.2,25.5,151.54,,136.06,54.07
2007-09-04,43.96,25.35,153.7,,138.64,54.08
2007-09-05,44.09,25.12,151.08,,137.56,53.8
2007-09-06,45.12,25.3,151.5,,136.79,55.55
2007-09-07,43.93,25.05,146.88,,135.86,55.36
2007-09-10,43.23,23.85,147.48,,136.98,55.71
2007-09-11,44.27,23.96,147.78,,138.29,56.36
2007-09-12,43.96,24.17,145.54,,137.83,56.73
2007-09-13,44.39,23.68,145.98,,137.95,57.62
2007-09-14,45.19,23.7,146.32,,137.93,57.49
2007-09-17,45.39,23.16,147.38,,139.43,57.13
2007-09-18,47.71,23.05,154.92,,145.86,58.59
2007-09-19,47.69,24.39,155.82,,145.1,57.9
2007-09-20,46.91,24.04,154.74,,144.48,58.03
2007-09-21,47.4,24.44,156.32,,147.28,58.64
2007-09-24,47.96,24.29,155.44,,145.75,58.25
2007-09-25,48.19,24.32,152.74,,142.17,58.42
2007-09-26,49.11,24.44,153.32,,146.15,58.1
2007-09-27,49.67,24.2,154.94,,147.39,57.78
2007-09-28,50.77,24.58,156.86,,148.42,58.67
2007-10-01,52.02,24.71,159.12,,150.92,59.86
2007-10-02,51.2,24.52,159.28,,148.25,58.71
2007-10-03,49.42,24.28,157.12,,145.01,58.63
2007-10-04,50.59,24.6,157.28,,147.61,57.89
2007-10-05,51.25,24.58,160.66,,147.27,59.23
2007-10-08,52.18,24.58,162.68,,148.62,56.36
2007-10-09,53.0,24.7,165.02,,151.51,56.8
2007-10-10,53.11,24.46,162.32,,154.7,56.22
2007-10-11,52.45,24.24,158.88,,152.78,54.81
2007-10-12,54.06,24.71,160.6,,154.22,55.85
2007-10-15,54.05,24.09,157.68,,154.42,55.31
2007-10-16,52.56,23.69,155.5,,151.04,54.79
2007-10-17,53.92,24.1,154.26,,150.6,56.3
2007-10-18,54.13,22.66,155.32,,152.55,54.68
2007-10-19,50.73,21.48,147.14,,145.14,53.56
2007-10-22,49.22,22.09,147.0,,144.84,53.63
2007-10-23,52.76,22.08,148.84,,149.87,53.89
2007-10-24,51.8,21.84,151.58,,148.87,53.49
2007-10-25,50.5,21.63,149.34,,147.34,53.36
2007-10-26,52.25,21.64,150.08,,145.44,53.7
2007-10-29,53.81,21.43,147.8,,150.96,54.42
2007-10-30,58.62,21.35,146.92,,150.65,53.84
2007-10-31,59.68,21.68,149.22,,154.9,54.28
2007-11-01,61.0,20.25,146.62,,150.55,52.8
2007-11-02,60.51,20.1,149.52,,152.73,53.25
2007-11-05,60.79,20.05,147.0,,154.28,52.71
2007-11-06,66.28,20.04,149.84,,160.3,53.53
2007-11-07,63.94,20.04,147.2,,154.32,53.17
2007-11-08,65.68,19.81,144.86,,157.91,52.41
2007-11-09,63.35,19.4,140.82,,153.03,51.55
2007-11-12,57.62,19.0,139.2,,141.84,50.13
2007-11-13,58.65,19.09,142.14,,145.87,51.32
2007-11-14,60.47,18.75,140.06,,147.1,51.2
2007-11-15,57.9,18.37,139.46,,141.94,50.64
2007-11-16,58.09,17.8,138.88,,145.06,51.24
2007-11-19,56.62,17.23,136.4,,141.51,50.74
2007-11-20,58.18,16.99,136.56,,145.0,51.6
2007-11-21,60.56,17.05,135.88,,152.06,51.48
2007-11-23,60.38,17.36,137.26,,156.64,51.6
2007-11-26,60.3,17.14,135.66,,158.46,50.58
2007-11-27,61.21,16.85,137.64,,161.04,50.89
2007-11-28,65.64,17.21,142.38,,170.0,51.47
2007-11-29,68.0,18.22,143.44,,169.29,51.35
2007-11-30,68.94,18.5,143.8,,171.8,51.22
2007-12-03,66.22,17.63,144.12,,177.04,51.82
2007-12-04,66.14,17.45,144.02,,175.38,51.94
2007-12-05,67.1,17.72,145.42,,177.8,52.01
2007-12-06,69.35,17.57,148.7,,180.98,52.53
2007-12-07,68.93,19.34,148.4,,176.22,52.35
2007-12-10,70.78,19.98,153.16,,177.78,52.92
2007-12-11,67.31,20.04,147.44,,170.78,52.67
2007-12-12,67.48,19.65,147.64,,175.8,52.7
2007-12-13,67.31,19.21,148.44,,177.7,52.59
2007-12-14,66.05,18.18,146.78,,174.32,51.13
2007-12-17,64.69,17.77,142.32,,168.54,50.05
2007-12-18,62.75,17.25,142.1,,167.7,51.05
2007-12-19,64.5,18.15,141.68,,167.26,50.82
2007-12-20,68.38,18.3,143.02,,173.26,51.3
2007-12-21,68.8,18.18,145.46,,179.66,51.42
2007-12-24,68.97,18.0,145.4,,183.32,51.94
2007-12-26,69.96,17.99,147.38,,185.34,51.95
2007-12-27,69.06,17.7,145.46,,180.74,51.45
2007-12-28,68.71,17.97,146.32,,184.56,51.67
2007-12-31,67.98,18.12,145.12,,186.24,51.05
2008-01-02,66.81,17.97,141.26,,180.4,50.73
2008-01-03,70.5,18.43,140.76,,187.8,50.59
2008-01-04,68.14,18.2,137.06,,179.96,49.52
2008-01-07,67.13,18.3,137.46,,176.8,48.25
2008-01-08,62.9,18.38,134.3,,176.12,47.78
2008-01-09,62.1,18.8,134.46,,175.3,48.1
2008-01-10,64.71,18.79,134.82,,180.48,49.01
2008-01-11,63.8,18.5,132.02,,178.52,48.01
2008-01-14,68.05,18.73,134.54,,189.38,50.03
2008-01-15,67.62,18.71,130.8,,184.72,48.85
2008-01-16,64.89,18.6,128.54,,175.72,49.5
2008-01-17,60.41,18.37,124.94,,158.18,48.88
2008-01-18,57.81,18.33,125.62,,152.8,49.1
2008-01-22,59.09,18.13,127.64,,166.3,46.36
2008-01-23,56.98,18.75,130.16,,165.88,45.92
2008-01-24,55.04,19.13,130.5,,165.18,46.26
2008-01-25,56.72,19.08,131.86,,165.76,45.77
2008-01-28,58.98,18.9,136.42,,170.86,46.2
2008-01-29,58.3,19.03,137.98,,173.48,47.58
2008-01-30,58.12,18.76,136.88,,172.94,46.85
2008-01-31,60.22,18.84,141.98,,175.12,47.71
2008-02-01,62.15,18.88,143.52,,177.82,48.15
2008-02-04,60.55,19.15,141.9,,176.4,47.9
2008-02-05,57.56,18.57,135.04,,166.96,46.35
2008-02-06,57.96,18.9,135.96,,166.6,46.8
2008-02-07,55.69,18.4,136.64,,163.96,46.89
2008-02-08,56.73,17.86,136.02,,164.92,47.4
2008-02-11,59.26,18.35,138.84,,168.68,47.97
2008-02-12,63.13,18.41,140.0,,172.96,48.25
2008-02-13,66.19,18.5,143.3,,171.08,48.93
2008-02-14,64.07,18.64,140.88,,172.68,48.37
2008-02-15,64.49,18.49,139.9,,170.0,47.81
2008-02-19,63.75,18.5,140.8,,166.98,48.28
2008-02-20,64.94,18.6,142.5,,171.56,48.52
2008-02-21,65.46,18.4,141.58,,171.76,48.46
2008-02-22,64.66,17.94,142.36,,174.34,48.05
2008-02-25,67.38,18.31,144.5,,177.98,47.97
2008-02-26,66.7,18.04,146.6,,174.92,49.0
2008-02-27,65.8,18.34,148.44,,172.48,49.23
2008-02-28,65.04,18.51,148.78,,173.94,49.44
2008-02-29,64.86,18.54,144.66,,170.42,47.41
2008-03-03,66.68,18.3,146.4,,175.14,48.07
2008-03-04,64.54,18.13,143.48,,173.38,47.87
2008-03-05,66.27,20.35,143.7,,178.56,48.13
2008-03-06,64.92,20.05,141.5,,175.7,47.94
2008-03-07,62.48,20.07,139.68,,166.44,48.35
2008-03-10,59.03,20.01,137.44,,162.5,48.71
2008-03-11,61.15,20.25,145.22,,171.46,49.96
2008-03-12,60.03,19.88,150.5,,167.96,49.05
2008-03-13,60.14,19.59,151.34,,168.46,50.2
2008-03-14,59.63,19.79,149.58,,165.76,48.8
2008-03-17,57.37,20.34,148.92,,162.06,49.06
2008-03-18,62.24,20.91,153.74,,166.86,49.96
2008-03-19,56.48,20.9,147.46,,158.98,48.23
2008-03-20,54.35,20.46,147.64,,158.46,49.3
2008-03-24,57.37,20.77,152.06,,162.894,50.71
2008-03-25,60.68,20.99,153.28,,164.48,51.42
2008-03-26,62.04,20.69,154.72,,161.64,51.93
2008-03-27,60.67,20.89,154.06,,158.3,48.8
2008-03-28,60.28,20.9,154.18,,159.88,49.12
2008-03-31,59.88,21.27,156.58,,160.88,49.57
2008-04-01,62.09,21.27,159.96,,162.08,49.65
2008-04-02,62.68,21.0,157.02,,159.64,49.33
2008-04-03,63.98,20.93,154.14,,166.0,52.04
2008-04-04,64.59,20.89,155.66,,171.48,52.43
2008-04-07,65.77,21.64,154.5,,176.8,52.92
2008-04-08,66.67,21.29,155.18,,177.34,52.63
2008-04-09,64.64,21.35,152.32,,173.84,52.81
2008-04-10,64.23,21.39,151.42,,173.82,52.8
2008-04-11,62.74,21.44,149.6,,172.62,50.95
2008-04-14,64.36,21.2,151.08,,172.0,50.43
2008-04-15,65.0,21.2,151.9,,172.44,51.08
2008-04-16,67.64,21.57,158.04,,180.36,52.05
2008-04-17,66.19,21.43,157.18,,179.1,51.12
2008-04-18,69.84,21.55,170.56,,185.36,51.95
2008-04-21,70.51,22.62,166.66,,186.7,51.82
2008-04-22,68.28,23.87,164.02,,183.8,51.07
2008-04-23,67.98,22.88,163.38,,181.0,51.65
2008-04-24,66.2,21.83,163.64,,177.78,51.71
2008-04-25,67.67,22.18,164.5,,180.0,51.85
2008-04-28,68.78,22.42,166.06,,179.06,51.2
2008-04-29,60.96,21.21,163.02,,168.18,52.45
2008-04-30,60.13,20.36,163.76,,168.14,50.23
2008-05-01,55.53,20.25,164.7,,168.8,50.71
2008-05-02,59.18,19.99,165.6,,170.48,50.01
2008-05-05,55.57,19.41,165.5,,168.74,50.31
2008-05-06,58.67,20.71,166.46,,172.16,50.34
2008-05-07,58.05,22.71,163.26,,169.94,48.97
2008-05-08,59.45,22.5,164.84,,173.64,49.03
2008-05-09,59.15,22.55,163.52,,172.62,48.72
2008-05-12,58.36,22.8,167.64,,178.74,49.89
2008-05-13,60.05,22.96,168.14,,180.38,50.22
2008-05-14,57.51,22.85,165.5,,162.5,50.11
2008-05-15,59.09,23.2,167.0,,167.22,50.75
2008-05-16,59.69,23.42,167.4,,167.06,51.61
2008-05-19,56.86,23.14,168.56,,161.6,51.85
2008-05-20,57.99,22.49,167.68,,164.02,52.79
2008-05-21,57.1,23.48,166.8,,163.66,52.23
2008-05-22,57.59,23.86,164.44,,161.9,52.73
2008-05-23,57.85,23.32,163.1,,160.84,52.52
2008-05-27,59.51,23.61,163.9,,159.72,52.64
2008-05-28,61.42,23.49,166.38,,165.16,54.82
2008-05-29,60.55,23.5,165.56,,162.68,55.2
2008-05-30,60.43,23.15,165.28,,162.68,54.6
2008-06-02,60.06,24.17,164.66,,161.56,53.8
2008-06-03,59.18,24.25,164.84,,161.86,53.84
2008-06-04,57.85,24.32,164.92,,161.3,54.03
2008-06-05,57.12,25.3,165.46,,165.7,54.3
2008-06-06,55.14,25.72,159.98,,162.62,53.55
2008-06-09,56.13,24.69,161.62,,163.36,53.3
2008-06-10,54.52,24.67,160.2,,163.32,53.42
2008-06-11,52.44,24.78,157.86,,158.0,52.89
2008-06-12,52.42,25.07,161.0,,155.92,52.8
2008-06-13,53.5,25.01,163.0,,155.84,53.2
2008-06-16,59.93,25.98,161.82,,161.2,53.23
2008-06-17,59.62,25.61,161.38,,158.4,53.15
2008-06-18,57.1,24.69,159.4,,156.12,52.85
2008-06-19,56.7,24.64,158.96,,155.36,52.64
2008-06-20,54.87,24.46,158.16,,152.74,51.7
2008-06-23,54.21,22.39,160.0,,154.96,51.81
2008-06-24,51.75,22.95,153.28,,150.68,51.82
2008-06-25,51.35,23.05,153.16,,147.12,53.05
2008-06-26,52.06,22.24,148.56,,143.0,52.14
2008-06-27,50.7,20.7,147.5,,142.76,52.8
2008-06-30,52.41,20.59,147.64,,144.26,52.11
2008-07-01,51.82,21.75,148.18,,146.84,51.89
2008-07-02,49.88,20.28,140.84,,140.5,51.4
2008-07-03,49.51,20.16,140.62,,136.9,52.04
2008-07-07,50.56,19.85,141.62,,139.64,52.4
2008-07-08,47.76,20.44,139.02,,133.92,52.29
2008-07-09,46.8,20.67,136.86,,128.02,51.48
2008-07-10,47.88,20.99,136.84,,131.68,52.21
2008-07-11,48.71,20.89,139.62,,129.98,51.88
2008-07-14,49.23,20.93,139.34,,134.6,51.41
2008-07-15,48.3,21.35,134.08,,129.52,51.71
2008-07-16,49.85,22.09,141.06,,130.3,54.19
2008-07-17,51.53,22.25,143.66,,135.72,55.4
2008-07-18,50.8,22.14,141.78,,134.66,55.44
2008-07-21,54.87,22.45,146.46,,141.92,55.95
2008-07-22,53.09,22.44,149.96,,141.16,55.99
2008-07-23,53.47,22.93,144.84,,143.04,55.1
2008-07-24,51.5,22.63,139.56,,135.58,54.42
2008-07-25,52.78,22.05,140.96,,138.36,54.01
2008-07-28,52.3,21.96,138.38,,139.42,53.72
2008-07-29,58.88,21.98,141.98,,141.6,58.98
2008-07-30,63.06,21.89,144.14,,146.94,58.02
2008-07-31,59.85,21.65,139.04,,140.32,57.81
2008-08-01,58.82,21.75,136.28,,140.44,57.88
2008-08-04,55.09,21.6,134.86,,130.48,57.86
2008-08-05,54.62,21.89,136.36,,133.34,58.36
2008-08-06,58.12,21.26,141.02,,134.82,58.56
2008-08-07,55.9,19.01,137.86,,133.94,58.29
2008-08-08,58.01,19.0,141.8,,138.12,57.76
2008-08-11,57.21,19.95,141.6,,139.16,57.38
2008-08-12,56.96,20.0,143.62,,138.7,57.28
2008-08-13,58.29,19.95,139.66,,134.2,57.3
2008-08-14,60.82,19.85,140.58,,133.8,57.34
2008-08-15,59.8,19.84,140.7,,133.3,56.75
2008-08-18,60.31,19.88,138.44,,133.24,56.19
2008-08-19,59.68,19.63,137.38,,131.0,56.03
2008-08-20,61.08,19.07,137.6,,132.66,55.74
2008-08-21,60.19,18.5,137.4,,133.96,56.01
2008-08-22,60.56,18.47,140.54,,135.08,56.12
2008-08-25,60.2,18.5,137.12,,132.08,55.71
2008-08-26,60.76,18.84,137.36,,133.88,55.77
2008-08-27,61.42,19.32,139.12,,135.92,55.83
2008-08-28,61.5,19.87,143.36,,142.02,56.44
2008-08-29,61.63,20.93,141.46,,141.14,56.08
2008-09-02,58.88,20.62,138.16,,137.42,55.33
2008-09-03,56.1,19.31,135.46,,133.06,55.93
2008-09-04,53.42,18.69,127.88,,127.0,54.9
2008-09-05,53.95,18.64,128.14,,126.46,54.2
2008-09-08,52.9,19.04,129.16,,125.56,53.88
2008-09-09,48.32,18.45,122.76,,119.9,52.3
2008-09-10,48.34,18.54,125.64,,119.5,52.19
2008-09-11,49.57,18.6,129.62,,123.16,52.86
2008-09-12,51.41,18.44,130.92,,126.48,53.19
2008-09-15,48.44,16.84,126.42,,122.42,54.02
2008-09-16,50.26,17.56,129.46,,126.38,56.39
2008-09-17,47.09,17.1,126.3,,119.84,54.67
2008-09-18,49.83,17.5,130.64,,124.04,56.18
2008-09-19,50.72,17.87,132.98,,126.76,58.13
2008-09-22,50.36,17.78,129.2,,126.2,57.38
2008-09-23,49.08,17.4,127.08,,121.54,57.11
2008-09-24,47.64,17.56,123.48,,118.24,57.17
2008-09-25,47.57,17.88,123.92,,115.52,57.58
2008-09-26,45.85,17.69,128.26,,110.66,57.48
2008-09-29,40.99,15.97,119.78,,95.52,54.3
2008-09-30,42.61,17.05,119.2,,99.0,53.43
2008-10-01,41.3,16.34,113.9,,92.6,51.85
2008-10-02,37.01,16.54,104.44,,79.44,48.85
2008-10-03,35.62,16.35,102.42,,78.48,45.65
2008-10-06,33.09,16.28,98.4,,74.58,39.68
2008-10-07,31.46,15.3,94.66,,72.0,36.57
2008-10-08,32.72,14.35,95.3,,75.98,36.31
2008-10-09,33.0,13.5,89.6,,78.0,34.76
2008-10-10,35.66,13.58,86.26,,76.24,33.87
2008-10-13,37.61,16.44,98.96,,84.9,38.9
2008-10-14,34.73,14.69,94.98,,83.98,38.55
2008-10-15,29.44,13.61,84.12,,74.2,33.73
2008-10-16,29.74,15.2,84.74,,77.8,35.97
2008-10-17,30.63,13.83,78.64,,78.84,35.84
2008-10-20,29.64,14.83,81.8,,77.2,37.63
2008-10-21,30.89,13.66,77.66,,74.78,35.44
2008-10-22,24.79,12.79,73.04,,67.66,34.27
2008-10-23,24.88,12.02,70.72,,64.76,35.03
2008-10-24,24.02,11.84,66.6,,60.72,32.57
2008-10-27,23.26,10.8,65.56,,59.78,30.22
2008-10-28,26.82,10.95,69.9,,66.54,32.04
2008-10-29,27.94,12.05,72.28,,71.48,33.9
2008-10-30,29.95,11.61,74.74,,76.88,35.07
2008-10-31,31.52,12.58,76.4,,77.12,35.33
2008-11-03,30.36,12.04,78.02,,78.06,35.73
2008-11-04,31.88,12.46,84.5,,85.08,38.38
2008-11-05,29.79,11.79,80.8,,79.06,36.57
2008-11-06,27.51,11.43,75.2,,71.62,34.16
2008-11-07,28.06,11.78,76.9,,74.42,35.81
2008-11-10,28.98,11.14,74.82,,73.74,36.01
2008-11-11,26.28,11.41,73.74,,70.24,34.35
2008-11-12,24.7,11.07,70.16,,65.46,33.9
2008-11-13,28.7,12.2,78.82,,71.56,36.3
2008-11-14,27.6,11.38,73.92,,67.58,35.24
2008-11-17,27.1,12.02,71.4,,65.48,33.72
2008-11-18,26.38,12.46,72.38,,67.44,33.23
2008-11-19,23.48,12.72,67.74,,62.16,31.49
2008-11-20,20.58,11.78,65.68,,57.54,29.7
2008-11-21,23.9,12.34,69.34,,61.94,31.15
2008-11-24,24.42,13.5,72.68,,66.36,34.42
