Date-Time,CMG,DPZ,DRI,MCD,QSR,SBUX,TSCO,WEN,YUM
2006-04-26,51.1,27.6,39.32,34.11,,37.56,64.73,17.47,51.55
2006-04-27,50.78,26.35,39.92,34.62,,36.96,63.24,17.36,51.8
2006-04-28,52.19,26.33,39.6,34.57,,37.27,64.79,17.36,51.68
2006-05-01,51.65,25.28,38.96,34.37,,37.25,63.0,17.51,50.88
2006-05-02,54.56,25.33,38.66,34.41,,37.82,65.0,17.46,51.2
2006-05-03,55.01,25.55,39.17,34.86,,37.35,64.16,17.87,51.66
2006-05-04,55.61,26.02,39.31,34.85,,38.79,63.69,17.84,51.97
2006-05-05,56.9,26.31,39.09,35.21,,39.63,64.93,18.1,52.48
2006-05-08,59.27,26.43,39.22,35.39,,39.26,64.3,18.25,52.88
2006-05-09,67.05,26.32,38.52,35.83,,38.45,64.27,17.94,52.7
2006-05-10,64.85,25.99,38.61,35.96,,38.2,64.45,17.58,53.65
2006-05-11,64.2,25.57,37.69,35.35,,36.54,63.08,17.3,53.17
2006-05-12,63.27,24.89,36.81,34.88,,35.65,61.43,17.3,53.17
2006-05-15,62.15,25.05,37.39,34.97,,36.3,61.76,17.18,53.67
2006-05-16,63.9,25.25,37.34,34.7,,37.06,60.7,17.14,52.52
2006-05-17,64.16,25.28,36.38,34.56,,36.41,59.39,17.1,52.68
2006-05-18,62.69,24.89,36.61,34.44,,35.98,59.6,17.28,52.3
2006-05-19,61.83,24.76,36.25,34.15,,36.33,60.47,17.18,52.39
2006-05-22,60.82,24.44,36.76,34.03,,36.23,58.79,16.94,53.23
2006-05-23,60.76,24.2,35.7,33.53,,35.59,58.05,16.85,52.02
2006-05-24,60.15,24.12,35.53,32.95,,35.21,56.99,16.77,50.91
2006-05-25,61.25,24.3,36.34,33.26,,35.44,57.85,16.87,51.8
2006-05-26,60.89,24.44,36.51,32.92,,35.43,57.67,17.06,51.39
2006-05-30,58.09,23.57,36.13,32.72,,34.93,56.105,16.6,50.68
2006-05-31,57.77,23.68,35.41,33.17,,35.65,55.61,16.47,50.4
2006-06-01,60.0,24.5,35.41,33.68,,36.21,58.67,16.9,50.9
2006-06-02,60.57,24.56,35.51,33.51,,35.99,59.24,16.7,50.87
2006-06-05,58.9,23.8,35.21,33.15,,35.38,56.41,16.46,49.98
2006-06-06,58.16,23.81,35.27,33.31,,35.27,54.65,16.38,50.55
2006-06-07,58.61,23.82,35.2,33.32,,35.71,52.59,17.21,51.6
2006-06-08,57.29,23.9,35.53,33.69,,36.24,52.4,17.3,51.51
2006-06-09,56.4899,23.9,35.75,33.56,,36.079,51.53,17.3,51.81
2006-06-12,57.1,23.29,34.9,32.93,,35.42,48.19,16.93,50.49
2006-06-13,56.15,23.1,34.07,31.94,,35.15,46.7,16.58,49.67
2006-06-14,58.15,23.06,35.12,32.85,,35.87,47.22,16.35,49.97
2006-06-15,61.88,24.12,36.31,33.35,,36.79,50.79,16.53,51.4
2006-06-16,61.76,23.55,36.05,33.14,,36.61,48.64,16.24,51.91
2006-06-19,60.98,22.97,35.66,32.85,,35.96,48.95,15.96,51.91
2006-06-20,60.67,23.3,35.56,32.96,,35.83,49.62,15.9,51.67
2006-06-21,63.0,23.61,37.3,33.4,,36.42,51.59,15.85,51.84
2006-06-22,62.85,23.31,37.52,32.55,,36.09,52.83,15.79,50.45
2006-06-23,61.9,23.28,37.15,32.6,,36.5,54.47,15.75,49.92
2006-06-26,62.75,23.92,37.14,32.66,,36.49,54.76,16.1,49.89
2006-06-27,61.8,23.85,37.2,32.51,,35.74,54.03,15.88,49.35
2006-06-28,59.95,23.56,36.9,31.97,,35.73,53.05,15.83,49.06
2006-06-29,60.85,24.81,38.69,33.56,,37.97,54.01,16.47,50.38
2006-06-30,60.95,24.74,39.4,33.6,,37.76,55.27,16.33,50.27
2006-07-03,60.39,24.55,39.27,33.97,,38.02,53.9,16.63,50.95
2006-07-05,59.35,24.36,39.05,33.76,,37.56,53.42,16.6,50.59
2006-07-06,59.06,24.61,39.19,33.69,,37.88,54.92,16.28,50.86
2006-07-07,56.0,24.35,37.94,33.18,,36.04,53.33,16.02,50.34
2006-07-10,53.59,24.51,38.41,33.68,,35.63,52.2,16.44,50.42
2006-07-11,55.18,24.5,37.19,34.28,,35.98,50.4,16.45,50.06
2006-07-12,54.3,23.92,35.99,33.81,,34.43,50.0,15.9,48.74
2006-07-13,55.01,23.3,35.23,33.17,,34.02,48.38,15.8,48.22
2006-07-14,54.11,23.08,34.68,33.04,,33.66,48.06,15.89,47.71
2006-07-17,55.5,23.17,34.62,34.72,,34.24,47.92,15.64,48.15
2006-07-18,53.9,23.29,34.39,34.81,,33.4,46.38,15.5,47.6
2006-07-19,53.96,23.88,35.24,35.09,,33.84,46.09,15.51,49.13
2006-07-20,51.13,21.84,34.08,34.67,,33.41,44.86,15.34,46.0
2006-07-21,49.37,22.25,33.29,34.7,,33.79,44.09,15.23,44.93
2006-07-24,50.6,22.5,34.21,34.84,,34.71,44.9,15.62,45.52
2006-07-25,52.75,22.8,34.53,34.76,,35.4,45.36,15.72,45.75
2006-07-26,52.35,22.46,34.54,34.45,,34.02,46.2,15.44,45.58
2006-07-27,50.9411,22.3,33.35,34.73,,33.58,44.61,15.38,45.49
2006-07-28,50.13,22.43,33.85,35.29,,34.03,45.09,15.19,45.01
2006-07-31,52.5,22.74,33.8,35.39,,34.23,45.74,15.28,45.0
2006-08-01,52.0,22.5,33.46,35.08,,32.96,44.49,15.12,45.12
2006-08-02,52.25,22.99,34.5,35.59,,33.3,45.35,15.12,45.93
2006-08-03,54.08,23.47,34.9,35.84,,30.64,46.78,15.44,46.86
2006-08-04,54.9,23.52,35.21,35.41,,30.61,46.45,15.42,47.0
2006-08-07,54.4,23.57,34.99,35.53,,30.8,46.29,15.37,46.91
2006-08-08,53.4,23.25,34.41,35.16,,30.34,45.53,15.02,46.3
2006-08-09,50.28,23.0,33.86,34.36,,29.55,44.52,14.86,45.72
2006-08-10,48.67,23.51,34.07,34.87,,29.96,44.89,14.59,46.63
2006-08-11,49.29,23.51,34.38,34.69,,29.9,43.9,15.12,46.15
2006-08-14,49.88,23.38,34.32,34.72,,29.96,43.07,15.28,46.74
2006-08-15,50.64,24.13,35.24,35.5,,30.19,44.93,15.55,47.84
2006-08-16,53.5,24.07,36.39,35.97,,30.64,46.18,15.8,48.54
2006-08-17,53.08,24.72,36.62,36.24,,31.29,47.69,15.98,49.28
2006-08-18,51.81,24.53,37.0,36.18,,31.12,47.12,16.07,49.1
2006-08-21,51.1,24.28,36.22,35.71,,30.68,45.82,16.02,48.66
2006-08-22,50.58,24.07,35.9,35.6,,30.17,45.6,15.86,48.39
2006-08-23,50.16,24.25,34.95,35.59,,29.69,44.75,15.52,48.0
2006-08-24,49.17,23.68,35.22,35.88,,29.63,43.53,15.53,47.65
2006-08-25,48.9,23.31,34.65,35.23,,29.95,42.77,15.37,47.52
2006-08-28,48.9,23.77,35.24,35.81,,30.47,43.08,15.63,48.12
2006-08-29,49.8,24.05,35.93,36.08,,30.36,42.77,15.89,49.26
2006-08-30,50.26,24.37,35.54,36.15,,30.74,42.72,15.87,48.9
2006-08-31,49.34,24.45,35.4,35.9,,31.01,42.58,15.98,48.88
2006-09-01,50.69,24.51,35.96,36.76,,31.76,42.83,16.04,49.38
2006-09-05,50.51,24.5,36.07,36.65,,31.99,40.92,16.09,49.81
2006-09-06,50.09,24.46,35.98,36.22,,31.5,41.11,16.09,49.01
2006-09-07,49.85,24.0,35.4,36.52,,31.12,41.49,16.0,48.69
2006-09-08,47.92,24.38,36.47,37.5,,31.19,41.72,15.94,49.65
2006-09-11,49.1,24.48,37.81,37.12,,31.51,42.41,16.12,51.18
2006-09-12,51.47,25.36,39.17,38.2,,32.44,44.95,16.71,52.17
2006-09-13,52.07,25.2,39.14,37.84,,33.04,45.8,16.9,52.55
2006-09-14,50.83,25.66,38.96,37.33,,33.03,46.33,16.77,52.99
2006-09-15,51.2,25.85,38.78,37.73,,33.85,47.06,16.79,52.9
2006-09-18,50.83,25.0,38.07,37.42,,33.64,46.41,16.9,52.32
2006-09-19,50.33,24.95,38.86,37.58,,33.68,46.81,17.03,52.51
2006-09-20,51.04,25.8,41.5,37.78,,34.68,47.74,17.52,52.83
2006-09-21,53.21,25.05,42.75,38.34,,34.01,47.4,17.15,52.56
2006-09-22,52.12,24.91,42.38,38.21,,34.01,46.77,17.5,52.49
2006-09-25,53.16,25.77,43.1,38.85,,34.45,48.62,17.4,52.75
2006-09-26,52.38,25.79,43.11,39.06,,34.27,48.98,17.33,53.4
2006-09-27,49.8,25.58,42.77,39.82,,34.47,47.99,17.05,53.01
2006-09-28,49.6,25.56,43.1,39.59,,34.22,49.4,16.9,52.65
2006-09-29,49.67,25.65,42.47,39.12,,34.05,48.26,16.59,52.05
2006-10-02,49.0,25.57,42.55,39.51,,33.62,48.15,16.65,52.36
2006-10-03,49.5,26.03,43.32,39.68,,34.01,49.44,16.34,52.94
2006-10-04,50.99,26.76,43.96,40.0,,35.96,50.39,16.93,54.44
2006-10-05,50.12,26.95,44.09,39.8,,38.69,49.99,17.79,54.25
2006-10-06,51.59,26.71,43.81,40.11,,38.41,49.75,17.73,54.0
2006-10-09,55.69,26.47,44.01,40.57,,38.4,49.48,17.62,53.99
2006-10-10,56.48,26.16,43.56,40.84,,38.04,49.51,17.65,54.76
2006-10-11,55.4,25.56,42.89,41.25,,37.42,49.8,17.19,54.57
2006-10-12,57.23,26.51,43.82,42.23,,37.96,50.15,17.88,59.08
2006-10-13,56.8,26.39,43.54,42.11,,37.93,50.61,18.21,58.03
2006-10-16,56.05,27.1,43.25,42.12,,38.4,50.54,18.39,57.9
2006-10-17,55.49,26.7,42.48,41.6,,37.86,49.48,18.15,57.96
2006-10-18,54.85,26.69,42.11,41.47,,37.79,52.4,18.12,58.07
2006-10-19,54.0,26.49,41.49,40.77,,37.78,52.46,18.1,57.79
2006-10-20,54.96,26.5,41.57,41.47,,37.44,52.75,18.14,58.05
2006-10-23,56.4,26.67,41.56,42.14,,38.3,53.37,18.15,60.23
2006-10-24,57.7,26.76,41.84,42.25,,38.21,53.42,18.35,60.69
2006-10-25,56.95,27.2,42.03,42.0,,38.46,53.2,18.38,59.99
2006-10-26,58.5,27.3,41.95,42.11,,38.87,50.02,18.4,60.28
2006-10-27,58.42,26.88,41.0,41.47,,38.02,48.59,18.08,58.96
2006-10-30,59.05,27.32,42.04,41.92,,38.14,49.0,18.32,60.1
2006-10-31,59.9,27.18,41.9,41.92,,37.75,48.42,18.29,59.46
2006-11-01,58.22,26.82,41.52,41.86,,37.6,48.26,18.31,59.49
2006-11-02,56.79,26.34,41.59,42.05,,37.32,48.22,18.46,59.37
2006-11-03,57.08,25.98,39.91,41.24,,36.47,47.69,18.43,58.02
2006-11-06,58.26,26.93,40.93,41.83,,37.48,48.23,18.86,59.06
2006-11-07,58.08,26.96,40.82,41.67,,37.07,47.6,19.2,59.39
2006-11-08,57.68,27.29,41.49,42.03,,37.33,47.94,19.16,59.19
2006-11-09,56.58,27.03,40.51,42.09,,36.92,47.51,19.12,59.35
2006-11-10,57.3,27.43,40.92,41.97,,37.79,48.44,19.46,60.74
2006-11-13,56.65,27.25,40.93,41.51,,38.44,48.13,19.6,60.81
2006-11-14,57.87,27.29,40.78,41.27,,38.48,48.21,19.58,61.89
2006-11-15,58.84,27.53,40.79,41.1,,38.97,49.66,20.32,62.13
2006-11-16,58.77,27.71,41.05,41.67,,39.43,49.95,20.36,62.84
2006-11-17,59.88,27.48,40.78,41.82,,37.42,49.75,20.29,62.0
2006-11-20,61.86,27.6,41.24,41.89,,36.75,49.62,20.43,62.77
2006-11-21,61.23,27.56,41.27,42.06,,36.57,49.01,20.46,62.73
2006-11-22,61.27,27.77,41.46,42.15,,36.38,49.1,20.52,63.47
2006-11-24,61.01,28.02,40.25,41.88,,36.31,48.96,20.65,63.12
2006-11-27,57.81,27.09,40.2,41.1,,35.81,47.41,19.99,60.9
2006-11-28,57.32,27.42,40.19,41.4,,35.32,46.77,19.98,61.8
2006-11-29,57.89,27.88,40.16,41.85,,35.7,47.96,20.52,61.6
2006-11-30,57.95,27.46,40.15,41.97,,35.295,47.6,20.58,61.19
2006-12-01,57.49,26.9,40.06,42.08,,35.2,46.79,20.31,60.95
2006-12-04,58.0,27.42,41.06,42.5,,35.75,47.05,20.89,61.63
2006-12-05,56.85,27.33,40.51,42.75,,36.84,47.87,21.13,63.26
2006-12-06,57.13,26.97,40.44,42.96,,36.86,48.15,21.1,62.28
2006-12-07,54.76,27.28,39.93,43.28,,36.48,47.97,21.29,61.08
2006-12-08,55.3,27.25,40.2,43.76,,36.42,49.12,21.1,59.72
2006-12-11,54.85,27.31,40.85,43.58,,36.63,47.89,21.2,59.5
2006-12-12,54.5,27.27,39.91,43.04,,36.29,46.9,21.22,57.98
2006-12-13,54.2,27.3,41.18,43.59,,36.08,46.64,21.29,58.6
2006-12-14,53.95,27.51,41.26,43.69,,36.6,46.61,21.2,58.86
2006-12-15,53.1,27.75,40.44,43.41,,36.42,45.76,21.14,58.68
2006-12-18,53.92,27.9,40.3,43.48,,36.27,45.1,20.98,58.5
2006-12-19,54.61,27.88,40.59,43.99,,36.53,45.13,20.96,58.95
2006-12-20,54.88,27.98,40.01,43.86,,36.42,45.28,21.34,59.05
2006-12-21,54.45,27.66,39.97,43.87,,36.41,44.81,21.45,58.55
2006-12-22,55.52,27.79,40.42,43.57,,35.83,44.2,21.61,58.77
2006-12-26,56.25,28.02,40.61,43.81,,35.69,44.35,21.94,58.74
2006-12-27,56.05,28.36,40.5,44.33,,35.79,44.96,22.11,59.19
2006-12-28,56.42,28.35,40.66,44.36,,35.72,45.0,22.0,59.1
2006-12-29,57.0,28.0,40.17,44.33,,35.42,44.71,21.74,58.8
2007-01-03,56.41,28.04,40.32,43.87,,35.25,45.75,21.29,58.86
2007-01-04,55.38,28.36,39.95,43.54,,35.29,46.19,21.0,58.7
2007-01-05,55.0,28.0,39.13,43.54,,35.14,47.99,21.47,58.19
2007-01-08,56.05,28.0,38.72,43.71,,35.01,46.67,21.71,58.05
2007-01-09,56.45,28.5,38.85,43.79,,34.86,47.89,21.75,58.12
2007-01-10,56.21,28.62,38.75,44.26,,34.75,47.97,21.4,58.82
2007-01-11,57.67,28.94,39.57,44.51,,35.81,49.13,21.9,60.0
2007-01-12,58.28,28.9,39.43,44.22,,35.9,49.26,21.85,59.87
2007-01-16,60.46,28.77,40.06,44.57,,36.22,48.97,21.69,60.21
2007-01-17,60.6,28.79,40.18,44.86,,36.29,50.25,21.58,59.85
2007-01-18,59.58,28.78,40.09,44.59,,35.77,49.32,21.74,59.11
2007-01-19,58.97,28.7,39.91,44.81,,35.54,49.4,21.72,59.0
2007-01-22,58.42,28.76,39.34,44.35,,35.29,49.09,21.3,59.02
2007-01-23,58.5,28.64,39.23,44.85,,34.95,49.43,21.18,59.18
2007-01-24,57.9996,28.8,39.34,44.16,,34.79,49.26,21.37,59.44
2007-01-25,57.48,28.61,38.79,43.0,,33.97,48.39,21.19,58.97
2007-01-26,57.34,28.61,38.32,42.93,,33.88,48.38,21.15,59.24
2007-01-29,58.7,28.43,38.61,43.23,,34.56,48.41,20.96,58.88
2007-01-30,59.6,28.44,38.68,43.77,,34.56,49.3,21.13,59.06
2007-01-31,59.42,28.57,39.14,44.35,,34.94,50.33,21.24,60.01
2007-02-01,59.8,28.5,39.55,44.48,,34.41,47.45,21.16,59.56
2007-02-02,60.01,28.91,40.28,44.54,,34.27,48.02,21.26,59.67
2007-02-05,60.44,28.68,40.1,44.53,,34.02,46.44,21.12,59.58
2007-02-06,60.58,28.7,40.41,44.77,,33.67,45.91,21.09,60.52
2007-02-07,61.57,32.38,41.49,44.72,,33.67,47.54,21.15,60.88
2007-02-08,62.09,31.95,41.76,44.35,,33.42,47.67,21.14,60.79
2007-02-09,61.91,31.75,41.38,44.56,,32.96,47.54,20.93,60.49
2007-02-12,60.72,31.71,41.25,44.73,,32.67,47.48,21.01,60.78
2007-02-13,60.45,31.82,42.64,44.9,,32.66,47.39,21.25,59.76
2007-02-14,59.69,31.76,42.55,45.02,,33.34,48.79,21.07,60.03
2007-02-15,61.38,31.97,42.63,44.98,,33.22,48.71,21.1,60.38
2007-02-16,65.03,32.05,42.71,45.32,,33.01,48.97,20.93,60.27
2007-02-20,63.89,32.09,42.7,45.8,,32.82,49.45,20.98,62.06
2007-02-21,63.58,32.3,42.66,45.97,,32.4,51.02,20.99,61.61
2007-02-22,64.42,32.3,42.62,46.05,,33.01,51.23,21.01,61.06
2007-02-23,64.31,31.95,42.66,46.01,,32.75,50.76,20.84,60.51
2007-02-26,63.63,31.7,42.02,45.8,,32.0101,51.02,20.48,59.22
2007-02-27,60.25,31.08,40.75,44.46,,30.75,50.52,19.6,57.24
2007-02-28,59.99,30.86,40.99,43.69,,30.9,51.17,19.52,57.94
2007-03-01,61.23,31.17,40.5,44.1,,30.39,50.2,19.32,57.13
2007-03-02,60.2,30.83,39.79,43.67,,29.88,50.99,19.4,56.51
2007-03-05,59.05,30.46,39.08,42.91,,29.41,50.6101,18.25,55.38
2007-03-06,60.07,30.83,39.54,43.1,,30.0,51.12,18.42,56.63
2007-03-07,60.22,30.93,39.28,43.1,,30.47,52.28,18.17,57.06
2007-03-08,60.09,31.27,39.87,43.64,,30.7,53.2,19.06,57.66
2007-03-09,60.57,31.35,39.8,44.15,,30.31,53.3,18.81,57.72
2007-03-12,61.23,31.5,40.01,44.67,,30.07,53.59,19.03,57.99
2007-03-13,61.01,30.85,39.23,43.48,,29.36,52.07,18.72,57.35
2007-03-14,60.59,30.9,39.61,43.65,,29.32,51.53,18.81,57.6
2007-03-15,61.05,31.49,39.61,43.47,,29.59,50.89,18.97,58.27
2007-03-16,60.58,31.3,39.43,43.48,,30.58,50.72,18.95,57.74
2007-03-19,63.1,31.81,40.67,43.87,,31.04,51.13,19.2,58.68
2007-03-20,64.23,31.97,41.33,44.31,,31.38,51.11,19.27,58.64
2007-03-21,64.75,31.93,40.57,44.61,,32.27,51.76,19.31,59.44
2007-03-22,64.17,31.85,40.76,44.49,,31.64,53.39,19.02,59.12
2007-03-23,64.8,32.08,41.32,45.05,,31.42,53.74,19.3,59.45
2007-03-26,63.59,32.0,41.22,45.12,,31.95,52.87,19.22,58.82
2007-03-27,62.37,32.0,41.37,45.04,,31.72,51.88,19.08,58.35
2007-03-28,62.06,32.0,41.25,44.83,,31.28,51.4,18.73,58.05
2007-03-29,62.2,32.09,41.65,44.87,,31.33,51.06,18.6,57.7
2007-03-30,62.1,32.47,41.19,45.05,,31.36,51.5,18.73,57.76
2007-04-02,62.74,32.97,41.0,44.82,,31.25,51.84,18.73,58.22
2007-04-03,63.95,33.49,41.6,45.26,,31.49,51.88,19.16,58.75
2007-04-04,64.75,33.54,41.62,45.23,,31.34,52.0,18.9,58.46
2007-04-05,64.91,33.52,42.09,45.78,,31.4,51.82,18.8,58.83
2007-04-09,65.0,33.57,41.84,46.49,,31.14,51.47,18.73,59.03
2007-04-10,64.67,33.56,41.29,46.31,,31.16,51.11,18.81,59.71
2007-04-11,63.78,33.16,40.92,46.44,,30.73,56.3,18.45,58.92
2007-04-12,64.16,33.16,40.74,46.63,,30.67,55.32,18.49,59.2
2007-04-13,64.07,33.1,40.79,47.64,,30.76,55.9,18.4,59.63
2007-04-16,65.2,33.66,41.14,48.1,,31.05,55.86,18.77,61.07
2007-04-17,66.54,33.51,41.44,49.01,,31.04,55.43,18.72,60.97
2007-04-18,66.25,33.63,41.47,48.88,,30.98,55.38,18.68,61.15
2007-04-19,65.37,32.62,40.87,48.78,,30.78,54.96,18.1,60.68
2007-04-20,65.59,33.26,41.25,48.36,,31.66,55.21,19.03,61.07
2007-04-23,65.51,33.21,40.75,48.64,,31.57,55.96,18.64,60.98
2007-04-24,65.0,32.7,40.76,48.47,,31.34,56.46,18.38,61.18
2007-04-25,65.68,32.81,41.55,48.63,,31.84,56.61,18.34,62.01
2007-04-26,66.94,33.06,42.0,49.23,,31.82,54.09,18.6,62.4
2007-04-27,66.02,32.92,42.32,48.95,,31.5,52.81,18.57,62.84
2007-04-30,65.23,32.25,41.48,48.28,,31.02,51.74,17.7,61.86
2007-05-01,66.26,32.6,42.06,49.14,,30.8975,51.7,17.93,63.12
2007-05-02,78.09,32.07,42.33,50.02,,31.25,51.11,17.89,66.73
2007-05-03,79.01,31.99,42.66,49.91,,31.62,50.96,17.78,66.11
2007-05-04,78.37,32.37,43.22,49.92,,30.7,51.33,17.92,67.01
2007-05-07,76.4,19.63,45.51,49.5,,30.35,51.5,18.0,66.71
2007-05-08,77.62,19.86,45.63,49.32,,30.18,51.3,17.92,66.85
2007-05-09,77.69,20.12,45.88,49.84,,30.04,52.25,18.0,66.97
2007-05-10,80.55,19.75,45.38,50.0,,29.54,51.4,17.42,66.32
2007-05-11,81.74,20.01,45.8,50.65,,29.61,50.92,17.54,66.69
2007-05-14,82.7,20.21,45.35,50.63,,28.9,51.01,17.21,66.11
2007-05-15,81.1,19.94,44.66,51.27,,28.39,50.09,16.88,65.63
2007-05-16,82.44,19.89,45.23,51.97,,28.2,51.25,16.91,66.22
2007-05-17,81.26,19.64,45.1,52.26,,28.47,50.9,16.79,66.35
2007-05-18,82.0,19.59,45.34,52.33,,28.95,51.28,17.0,66.89
2007-05-21,81.8,19.7,45.67,52.27,,29.28,51.72,17.1,67.15
2007-05-22,82.04,19.79,45.44,52.5,,29.01,51.87,17.21,67.72
2007-05-23,80.7,19.67,44.93,51.57,,28.89,50.97,17.0,67.03
2007-05-24,82.44,19.58,44.9,50.96,,28.31,50.82,16.76,67.02
2007-05-25,86.55,19.63,45.32,50.9,,28.61,51.6,16.91,67.3
2007-05-29,85.65,19.57,45.19,50.61,,28.57,51.77,16.92,67.42
2007-05-30,86.06,19.45,45.25,50.23,,28.7,52.44,16.55,67.23
2007-05-31,86.62,19.62,45.57,50.55,,28.81,53.21,16.42,67.72
2007-06-01,87.81,19.7,45.8,50.95,,29.13,54.54,16.64,68.25
2007-06-04,87.52,19.88,46.71,51.1,,28.83,54.95,16.65,68.74
2007-06-05,86.26,19.81,46.81,50.85,,28.59,54.77,16.4,68.27
2007-06-06,84.57,19.6,45.79,50.64,,28.15,53.89,16.56,67.81
2007-06-07,82.85,19.33,44.62,50.21,,27.44,52.38,16.41,66.21
2007-06-08,84.76,19.46,45.22,51.41,,27.67,52.8,16.54,67.22
2007-06-11,84.49,19.27,45.35,51.25,,27.54,52.23,16.49,67.75
2007-06-12,82.62,19.1,45.39,51.48,,27.74,51.61,16.31,66.84
2007-06-13,83.35,19.08,46.64,52.19,,27.77,52.01,16.6,67.75
2007-06-14,83.91,18.82,46.76,52.25,,27.61,53.17,16.15,67.8
2007-06-15,85.05,18.82,46.86,52.17,,27.77,53.62,16.55,68.22
2007-06-18,85.67,18.63,47.08,52.4,,27.66,54.31,16.55,67.27
2007-06-19,85.93,18.86,46.85,52.48,,27.59,52.66,16.51,67.75
2007-06-20,84.45,18.67,43.44,51.33,,27.32,52.74,16.47,66.62
2007-06-21,83.45,18.33,43.4,51.07,,26.26,52.24,16.15,65.46
2007-06-22,79.58,18.37,42.93,50.42,,25.54,53.0,15.97,64.83
2007-06-25,80.72,18.0,43.15,51.3,,25.66,52.0,15.84,64.6
2007-06-26,80.88,18.04,43.36,51.75,,25.77,52.26,15.77,64.57
2007-06-27,82.3,18.31,43.69,51.34,,26.13,52.96,16.08,32.37
2007-06-28,82.52,18.36,43.5,50.85,,26.45,52.66,15.92,32.58
2007-06-29,85.28,18.27,43.99,50.76,,26.24,52.05,15.87,32.72
2007-07-02,86.0,18.38,44.14,51.38,,26.05,51.88,16.0,33.34
2007-07-03,84.2,18.43,44.85,51.4,,26.36,51.81,15.75,33.78
2007-07-05,82.58,18.62,44.57,51.21,,26.34,51.61,15.99,33.77
2007-07-06,85.45,18.8,44.41,51.43,,26.55,52.15,15.93,34.05
2007-07-09,85.76,18.76,44.3,51.14,,26.34,51.23,15.91,33.8
2007-07-10,85.27,18.47,44.9,50.34,,26.11,50.35,15.83,32.95
2007-07-11,85.21,18.73,45.35,50.72,,25.99,50.71,15.84,34.41
2007-07-12,89.82,18.83,44.9,51.65,,25.96,51.51,16.05,34.22
2007-07-13,90.52,18.79,44.84,51.91,,26.07,52.31,16.08,34.48
2007-07-16,88.8,18.69,44.52,52.1,,26.08,51.96,16.13,34.08
2007-07-17,86.04,18.62,44.5,52.16,,25.8664,51.93,16.0,34.0
2007-07-18,86.78,18.39,43.99,52.2,,26.5,50.17,16.05,34.25
2007-07-19,87.44,18.52,44.13,52.67,,27.71,50.08,16.14,34.29
2007-07-20,85.73,18.31,43.53,52.09,,27.7,49.52,15.75,34.13
2007-07-23,86.81,18.28,43.99,52.5,,28.17,48.88,16.01,34.8
2007-07-24,82.21,21.21,43.14,51.55,,28.2864,48.18,15.58,33.88
2007-07-25,79.59,20.71,42.68,50.96,,27.96,48.95,15.44,33.56
2007-07-26,78.54,19.96,42.05,49.5,,27.43,45.26,14.95,32.15
2007-07-27,81.5,19.5,42.01,48.76,,26.9264,46.23,14.67,31.79
2007-07-30,87.57,19.29,42.58,48.39,,26.98,48.86,14.58,32.31
2007-07-31,88.34,19.15,42.57,47.87,,26.68,47.52,14.54,32.04
2007-08-01,99.19,18.97,42.37,48.27,,27.2,46.95,14.56,31.62
2007-08-02,99.91,19.02,42.05,48.99,,26.92,47.49,14.58,31.96
2007-08-03,97.9,17.73,44.56,48.52,,26.31,46.39,14.2,31.3
2007-08-06,99.4,18.05,44.71,49.46,,26.89,46.45,14.43,32.07
2007-08-07,108.5,17.76,44.33,49.73,,27.1199,48.92,14.3,31.92
2007-08-08,107.56,16.95,43.19,50.29,,27.72,50.88,13.44,31.81
2007-08-09,104.05,15.8,40.79,49.93,,28.05,51.0,12.39,30.1
2007-08-10,101.7,17.13,42.94,49.41,,28.04,48.98,14.62,31.19
2007-08-13,102.01,17.66,41.92,48.71,,27.81,47.21,14.03,30.72
2007-08-14,96.08,17.39,40.27,48.0,,27.15,46.51,14.07,30.57
2007-08-15,95.36,16.99,39.8,47.56,,26.57,46.18,14.02,29.62
2007-08-16,96.0,17.59,39.96,48.07,,26.61,45.76,15.04,30.25
2007-08-17,99.95,17.72,38.93,47.57,,26.7,45.82,15.39,31.3
2007-08-20,101.16,17.69,40.3,48.29,,26.91,46.75,15.34,31.24
2007-08-21,99.65,17.54,41.39,48.47,,27.35,47.5,14.93,31.61
2007-08-22,102.0,17.81,41.43,49.36,,27.54,49.0,15.14,32.19
2007-08-23,101.37,17.35,41.37,49.85,,27.52,47.09,15.03,32.21
2007-08-24,102.91,17.74,42.33,50.12,,27.59,48.13,15.36,33.1
2007-08-27,99.55,17.35,41.7,49.47,,27.37,48.07,15.05,32.72
2007-08-28,97.13,16.93,40.15,48.64,,26.88,46.63,14.35,32.27
2007-08-29,100.67,17.52,40.95,49.19,,27.48,47.91,14.52,32.34
2007-08-30,100.05,17.27,40.55,48.83,,27.35,48.14,14.78,32.36
2007-08-31,103.99,17.59,41.6,49.25,,27.55,48.16,14.79,32.72
2007-09-04,107.75,17.66,42.4,49.66,,27.72,48.09,14.5,32.69
2007-09-05,105.75,17.61,41.71,49.24,,27.44,48.38,14.31,32.72
2007-09-06,105.26,17.67,41.6,49.76,,27.58,47.82,14.11,32.54
2007-09-07,101.69,17.14,40.87,49.24,,27.16,46.06,13.77,31.71
2007-09-10,100.54,16.84,40.51,50.15,,27.04,45.64,13.39,31.49
2007-09-11,103.63,17.03,41.24,51.76,,27.33,46.0,13.45,31.88
2007-09-12,103.51,16.83,40.9,51.2,,27.33,45.82,13.49,31.45
