Date-Time,ADM,CAG,COKE,GIS,HRL,HSY,PEP,PPC,TSN,VMI
2006-10-23,37.2,26.0,66.596,56.43,35.81,102.1,63.18,25.55,14.51,56.5
2006-10-24,37.97,25.81,67.02,56.25,35.78,103.1,63.2,25.07,14.32,56.77
2006-10-25,38.8,25.84,67.34,56.46,35.8,103.22,63.64,25.14,14.34,56.84
2006-10-26,39.87,25.73,66.02,56.42,35.9,104.94,63.82,25.36,14.35,57.64
2006-10-27,39.37,25.95,64.55,56.65,36.05,104.82,63.54,25.16,14.33,56.06
2006-10-30,38.54,26.02,64.1,56.4,36.15,104.42,63.53,25.35,14.53,56.45
2006-10-31,38.5,26.15,62.98,56.82,36.11,105.82,63.44,24.98,14.45,55.8
2006-11-01,36.61,25.96,60.46,56.65,35.79,105.0,63.35,24.36,14.37,55.03
2006-11-02,35.66,25.95,60.31,55.98,35.53,106.04,63.21,24.3,14.24,53.97
2006-11-03,34.23,25.58,59.8,55.9,35.3,106.24,63.24,24.18,14.2,54.5
2006-11-06,34.22,25.45,59.73,56.1,35.58,106.18,63.28,23.64,14.28,56.4
2006-11-07,33.53,25.49,60.73,56.03,35.64,106.86,63.4,23.7,14.45,56.05
2006-11-08,35.73,25.36,62.52,56.22,35.42,106.38,63.53,23.79,14.28,56.88
2006-11-09,35.76,25.35,61.47,56.26,34.83,105.52,62.69,23.86,14.36,55.5
2006-11-10,35.46,25.55,60.52,55.36,36.1,105.84,62.55,24.2,14.35,56.52
2006-11-13,35.06,25.35,62.3,55.58,36.9,105.52,61.41,23.9,14.93,57.01
2006-11-14,35.87,25.33,64.53,56.07,37.45,105.36,61.94,25.15,15.67,57.51
2006-11-15,35.65,25.3,64.23,55.91,37.21,105.6,61.24,24.19,15.16,56.71
2006-11-16,35.42,25.34,65.18,55.77,36.9,105.88,61.8,24.39,15.35,56.08
2006-11-17,34.36,25.22,64.71,56.51,36.79,104.94,62.28,24.67,15.37,56.0
2006-11-20,33.5,24.98,64.65,56.87,37.07,104.24,62.5,24.65,15.4,57.91
2006-11-21,33.71,25.12,64.08,56.98,36.69,104.42,62.56,24.89,15.5,58.17
2006-11-22,34.07,25.21,64.07,56.78,37.87,106.14,62.54,25.21,15.58,57.57
2006-11-24,33.53,25.02,64.32,56.65,37.99,106.22,62.34,25.25,15.61,59.15
2006-11-27,32.99,25.24,63.71,55.96,37.51,105.6,61.5,23.99,15.56,58.59
2006-11-28,32.7,25.64,63.93,56.08,37.8,105.84,61.82,24.13,15.46,58.3
2006-11-29,34.47,25.94,63.68,56.0,37.89,106.0,62.47,24.78,15.88,60.13
2006-11-30,35.1,25.7,63.13,55.95,37.88,105.94,61.97,25.52,15.89,59.25
2006-12-01,34.83,25.76,61.78,56.0,37.98,101.78,61.96,25.38,15.8,58.88
2006-12-04,34.85,26.08,63.5,56.5,38.5,103.54,62.88,27.9,16.22,60.45
2006-12-05,34.58,25.97,64.22,57.22,38.71,102.72,63.87,28.75,16.59,59.96
2006-12-06,34.3,25.39,65.64,57.16,38.39,102.12,63.71,29.44,16.63,60.15
2006-12-07,33.76,25.58,66.13,56.86,38.22,98.68,63.42,28.79,16.59,59.6
2006-12-08,34.07,26.06,66.51,57.32,38.41,99.3,63.27,28.98,16.64,60.44
2006-12-11,33.69,26.0,65.71,57.16,38.34,99.96,62.76,29.09,16.37,58.57
2006-12-12,33.47,26.4,66.1,57.37,38.5,100.2,62.85,29.07,17.0,57.35
2006-12-13,32.76,26.88,67.02,57.68,38.42,99.6,62.76,28.69,16.35,57.32
2006-12-14,32.62,26.62,68.21,57.53,38.39,101.24,62.5,28.75,16.6,57.6
2006-12-15,32.72,26.48,66.51,57.65,38.12,102.04,62.87,28.36,16.7,56.64
2006-12-18,32.06,26.56,65.37,58.05,37.88,101.26,63.07,28.34,16.71,55.75
2006-12-19,32.78,26.79,65.74,58.28,38.24,101.04,63.28,28.06,16.64,54.81
2006-12-20,31.94,26.85,66.56,57.99,38.22,100.5,63.3,29.14,16.98,55.34
2006-12-21,31.51,27.34,66.67,58.95,38.07,100.0,63.39,28.95,16.71,54.5
2006-12-22,31.48,27.22,66.49,58.54,37.95,99.8,63.1,28.98,16.66,53.99
2006-12-26,31.94,27.31,66.81,58.57,38.04,100.7,62.84,29.02,16.6,54.6
2006-12-27,32.2,27.1,68.24,58.09,37.9,100.68,62.89,29.25,16.61,57.04
2006-12-28,32.27,26.99,68.22,57.95,37.74,100.22,63.25,29.54,16.56,56.36
2006-12-29,31.96,27.0,68.43,57.6,37.34,99.6,62.55,29.43,16.45,55.49
2007-01-03,32.06,27.0,66.32,57.43,38.15,99.6,62.72,29.44,16.35,53.99
2007-01-04,31.88,27.52,66.24,57.39,37.83,100.82,63.15,29.04,16.28,51.97
2007-01-05,31.83,27.33,65.05,56.97,37.58,100.14,62.95,28.59,16.5,52.95
2007-01-08,31.99,27.51,64.01,57.23,37.41,101.08,63.09,29.07,16.28,52.87
2007-01-09,31.21,27.51,64.92,56.56,37.12,100.84,63.35,29.44,16.32,52.23
2007-01-10,30.94,27.34,65.8,56.76,37.3,100.54,64.15,29.92,16.6,51.93
2007-01-11,31.68,27.44,66.74,57.31,37.81,100.98,64.95,30.95,16.75,52.72
2007-01-12,30.96,27.05,68.06,56.9,37.63,101.16,64.7,30.26,16.73,52.81
2007-01-16,31.02,27.19,65.43,56.58,37.37,101.22,64.85,29.81,16.3,51.96
2007-01-17,31.18,26.99,65.96,56.6,37.41,101.54,65.0,30.4,15.91,52.57
2007-01-18,30.7,26.91,63.31,56.51,37.26,104.3,64.92,29.44,15.73,51.85
2007-01-19,31.42,26.66,66.02,56.65,37.67,104.74,64.82,29.47,15.83,52.34
2007-01-22,31.82,26.84,65.52,56.79,37.6,104.6,64.81,29.2,15.91,52.14
2007-01-23,32.63,26.66,65.97,56.61,37.59,104.74,64.84,29.29,15.95,54.03
2007-01-24,32.09,26.69,66.01,56.53,37.83,101.56,65.2,29.61,16.36,54.62
2007-01-25,31.82,26.43,64.1,56.78,37.86,100.36,64.42,29.41,16.4,54.01
2007-01-26,31.53,26.09,64.78,56.55,37.37,100.8,64.45,29.29,16.69,54.28
2007-01-29,31.26,26.08,64.01,56.77,37.36,102.56,64.6,29.64,17.28,53.77
2007-01-30,31.48,25.75,63.76,57.27,37.59,102.08,65.09,31.7,17.36,54.56
2007-01-31,32.0,25.71,62.74,57.24,37.9,102.08,65.24,31.67,17.75,55.47
2007-02-01,35.47,25.84,63.02,57.45,37.92,103.3,65.38,31.75,17.88,57.1
2007-02-02,35.27,25.8,61.95,57.31,37.83,103.76,65.04,32.06,18.12,56.94
2007-02-05,34.67,25.51,58.94,57.16,37.6,102.9,64.83,31.32,18.16,55.57
2007-02-06,34.04,25.48,57.74,57.2,37.96,102.32,64.39,30.97,18.27,55.52
2007-02-07,34.28,25.44,57.85,56.74,38.07,102.4,64.5,30.75,18.15,55.98
2007-02-08,33.87,25.62,57.85,56.78,37.96,101.62,63.31,30.64,18.25,55.87
2007-02-09,33.36,25.48,58.04,57.03,37.99,101.46,63.91,30.53,18.12,54.85
2007-02-12,33.59,25.53,59.9,56.93,38.01,101.18,63.72,31.41,18.35,54.43
2007-02-13,34.83,25.97,60.35,57.24,38.51,101.66,63.81,31.47,18.76,55.58
2007-02-14,34.95,25.85,58.92,57.32,38.95,102.6,63.35,31.53,18.62,57.26
2007-02-15,35.75,26.09,59.97,57.51,39.13,104.2,64.08,31.57,18.9,58.37
2007-02-16,35.88,25.94,59.49,58.09,38.06,104.76,64.62,32.39,18.94,58.25
2007-02-20,35.75,26.25,60.44,57.92,37.88,106.6,64.61,33.11,19.13,58.2
2007-02-21,35.4,25.86,62.0,57.5,38.02,107.22,65.02,32.5,18.94,58.57
2007-02-22,35.23,25.6,61.79,57.73,37.39,106.42,64.66,31.85,18.65,58.82
2007-02-23,35.2,25.53,59.81,57.18,37.31,106.18,64.58,31.81,18.55,57.78
2007-02-26,35.13,25.36,58.46,57.8,37.55,107.12,64.49,32.08,18.51,57.46
2007-02-27,33.87,24.99,52.86,56.63,36.65,104.7,62.76,30.5,18.02,55.5
2007-02-28,34.35,25.21,58.53,56.32,36.49,105.8,63.15,30.59,18.25,56.72
2007-03-01,34.43,25.14,59.07,56.12,36.81,105.98,63.43,30.54,18.05,56.11
2007-03-02,33.75,24.41,57.11,55.5,36.43,106.1,62.93,29.55,17.79,54.93
2007-03-05,32.94,24.23,56.71,55.84,36.27,107.02,62.77,29.08,17.75,52.01
2007-03-06,32.96,24.59,58.92,55.93,36.64,109.06,62.96,30.03,17.9,53.56
2007-03-07,34.0,24.6,57.71,54.9,36.41,108.18,62.75,30.27,17.98,53.63
2007-03-08,34.81,24.94,56.1,55.16,36.7,108.9,63.05,30.96,18.05,54.25
2007-03-09,34.2,25.14,57.97,55.2,36.57,109.26,62.88,31.09,17.99,54.91
2007-03-12,34.22,25.13,60.2,56.11,36.95,109.02,63.17,31.2,18.34,54.35
2007-03-13,33.48,24.33,57.43,55.04,36.38,106.82,62.16,30.51,17.85,52.18
2007-03-14,33.64,24.18,57.88,55.32,36.49,106.9,62.69,30.81,18.0,53.06
2007-03-15,33.7,24.13,58.65,56.19,36.81,107.5,62.99,31.32,18.28,53.03
2007-03-16,33.51,24.35,56.88,56.08,36.68,106.96,62.57,31.26,18.23,52.47
2007-03-19,34.23,24.36,56.43,56.47,36.69,107.14,62.84,31.49,18.1,54.17
2007-03-20,35.23,24.54,57.61,57.37,36.87,107.1,63.4,32.12,18.32,54.66
2007-03-21,35.88,24.89,58.83,57.88,37.23,107.48,64.18,32.7,18.42,55.09
2007-03-22,35.69,24.87,59.18,58.32,37.3,108.44,64.11,32.98,18.96,54.65
2007-03-23,35.63,24.9,57.73,58.19,37.45,108.62,64.09,32.41,19.03,55.35
2007-03-26,35.9,24.79,58.9,57.86,37.31,109.3,63.89,32.22,19.09,54.48
2007-03-27,35.93,24.4,58.49,57.36,37.08,108.84,62.95,31.85,19.0,53.49
2007-03-28,36.84,24.62,57.5,57.62,37.12,110.4,62.89,32.1,19.19,55.48
2007-03-29,36.76,24.59,56.69,57.92,37.1,109.28,63.59,31.67,18.96,58.42
2007-03-30,36.7,24.91,56.63,58.22,37.19,109.32,63.56,33.19,19.41,57.83
2007-04-02,36.91,24.75,57.33,57.95,37.55,111.12,63.39,32.77,19.69,59.66
2007-04-03,37.22,24.9,56.55,58.43,37.86,111.48,63.4,34.03,19.85,58.03
2007-04-04,36.82,24.85,57.18,58.6,37.58,111.36,63.73,34.74,19.87,57.8
2007-04-05,37.02,24.73,57.32,58.75,37.53,112.44,63.68,33.89,19.68,57.52
2007-04-09,37.74,24.93,56.51,58.55,37.07,110.68,62.99,33.91,19.63,57.76
2007-04-10,38.02,25.12,56.64,58.86,37.26,110.8,63.41,34.61,19.62,58.6
2007-04-11,37.41,24.79,56.09,58.69,37.31,110.54,63.21,34.4,19.93,57.56
2007-04-12,37.51,24.75,56.66,58.5,37.61,109.88,64.16,34.43,20.18,58.35
2007-04-13,38.01,24.72,56.75,58.48,37.64,110.76,64.4,35.03,20.45,58.19
2007-04-16,38.05,24.91,57.68,58.6,37.68,109.0,64.56,35.25,20.9,58.55
2007-04-17,37.87,25.16,56.92,59.19,37.49,109.06,65.8,35.02,20.44,58.14
2007-04-18,37.49,25.16,57.16,58.9,37.37,109.04,65.92,34.75,20.48,57.31
2007-04-19,37.31,25.03,56.65,58.97,37.47,107.94,66.03,34.81,20.78,63.97
2007-04-20,38.55,25.2,57.58,59.12,37.87,109.0,66.65,35.0,20.81,65.67
2007-04-23,38.96,25.07,57.18,59.56,38.05,109.36,66.59,36.03,21.2,65.61
2007-04-24,39.31,25.09,56.75,59.51,38.18,109.32,66.41,36.36,21.07,65.4
2007-04-25,39.52,25.09,56.5,59.9,38.27,110.22,66.98,37.08,21.4,64.85
2007-04-26,39.03,24.82,57.21,60.01,38.25,109.6,66.41,37.4,21.2,64.67
2007-04-27,39.01,24.59,57.26,60.08,38.18,109.06,66.29,36.71,21.2,64.9
2007-04-30,38.7,24.58,55.22,59.9,38.09,109.92,66.09,36.51,20.96,62.88
2007-05-01,36.6,24.74,56.07,60.1,38.28,110.0,66.4,36.05,21.15,63.8
2007-05-02,36.62,24.65,56.3,59.87,38.44,110.48,67.02,36.9,21.19,63.86
2007-05-03,36.14,24.61,56.58,59.42,38.33,110.54,67.31,36.4,21.34,64.16
2007-05-04,36.06,24.67,56.45,59.46,38.26,111.1,67.42,36.65,21.36,64.21
2007-05-07,36.21,24.91,55.12,59.72,38.5,111.74,67.48,36.54,21.44,65.51
2007-05-08,35.37,24.91,54.63,59.73,38.5,110.64,67.15,35.82,21.68,63.46
2007-05-09,35.74,24.92,54.36,59.82,38.37,109.98,67.17,35.8,21.82,64.44
2007-05-10,35.5,24.25,52.5,59.72,37.74,105.86,66.35,35.14,21.67,62.2
2007-05-11,35.87,24.39,52.9,59.66,38.04,105.08,66.8,35.61,21.64,63.33
2007-05-14,35.74,24.46,51.55,59.95,37.85,104.7,66.79,35.03,21.67,63.48
2007-05-15,36.1,24.96,51.77,60.35,37.55,104.16,67.45,35.01,21.88,62.29
2007-05-16,36.69,25.18,52.74,60.74,38.73,105.08,68.64,36.12,22.35,62.1
2007-05-17,36.64,25.15,53.12,60.3,38.73,103.56,68.49,36.31,22.2,62.29
2007-05-18,36.9,25.37,54.67,60.97,39.19,103.54,69.48,36.47,22.05,62.68
2007-05-21,36.8,25.18,54.62,60.85,39.49,104.02,69.03,36.57,22.04,63.49
2007-05-22,36.48,25.35,55.1,60.9,39.37,104.58,68.67,36.54,21.78,65.28
2007-05-23,35.94,25.67,55.49,60.16,39.33,104.04,68.69,35.9,22.0,65.18
2007-05-24,35.07,25.56,55.24,60.17,37.51,103.82,68.45,35.16,21.69,62.57
2007-05-25,35.32,25.66,54.25,60.15,36.83,104.58,68.82,35.43,22.08,64.5
2007-05-29,35.21,25.6,55.7824,60.52,37.24,104.18,68.48,35.54,22.45,69.3
2007-05-30,35.61,25.53,55.64,60.36,37.08,105.52,68.57,35.32,22.27,69.8
2007-05-31,35.04,25.5,55.36,61.24,37.45,105.42,68.33,35.33,22.29,70.49
2007-06-01,34.59,26.01,55.3,61.34,37.68,106.08,68.7,35.5,22.22,71.28
2007-06-04,34.47,25.93,55.34,61.47,37.74,104.52,68.31,35.5,22.82,70.33
2007-06-05,34.49,25.79,55.35,59.4,37.54,103.42,67.62,34.93,22.58,70.5
2007-06-06,34.1,25.39,54.66,59.45,37.42,101.74,67.06,34.62,22.25,69.75
2007-06-07,33.7,25.01,53.97,58.79,37.26,101.02,66.35,33.57,21.66,67.11
2007-06-08,34.54,25.46,53.73,59.2,37.5,102.42,66.61,33.6,21.8,68.9
2007-06-11,34.38,25.51,53.73,59.53,37.62,102.6,66.04,34.06,21.77,69.37
2007-06-12,34.28,25.44,52.68,59.14,37.03,101.22,66.03,33.83,21.66,68.2
2007-06-13,34.55,25.68,52.66,59.54,37.38,102.38,66.39,34.56,21.94,68.81
2007-06-14,34.47,25.86,51.65,59.35,37.33,101.88,66.89,34.9,21.86,69.96
2007-06-15,34.57,25.8,52.4,59.6,37.39,102.14,66.68,36.46,22.53,71.28
2007-06-18,34.75,25.73,52.07,59.92,37.58,102.34,66.59,36.8,23.08,71.23
2007-06-19,34.13,25.58,52.07,59.85,37.34,101.92,65.8,36.67,22.96,72.46
2007-06-20,33.48,25.67,52.0,59.06,37.3,101.02,65.52,36.76,23.0,71.13
2007-06-21,33.83,25.82,52.31,59.1,37.4,101.08,65.88,37.57,24.08,71.91
2007-06-22,33.48,25.46,51.15,58.46,37.25,100.24,64.86,37.77,23.07,74.1
2007-06-25,33.04,25.2,50.34,58.79,37.56,100.3,64.65,37.65,23.07,72.64
2007-06-26,32.76,25.56,49.875,59.29,37.36,99.82,64.66,37.48,23.25,70.99
2007-06-27,32.27,26.7,50.64,59.45,37.7,102.38,65.17,37.91,23.03,71.1
2007-06-28,32.35,27.0,51.64,58.27,37.45,101.9,65.25,37.94,23.24,71.12
2007-06-29,33.09,26.86,50.3,58.42,37.35,101.24,64.85,38.17,23.04,72.76
2007-07-02,34.21,27.42,50.59,58.9,37.7,101.76,65.3,39.42,23.32,73.53
2007-07-03,34.26,27.43,51.28,58.86,37.6,101.26,65.59,39.77,23.73,73.74
2007-07-05,34.22,27.3,51.87,58.62,37.53,100.86,65.91,39.05,23.65,74.75
2007-07-06,35.14,27.24,52.085,57.97,37.45,101.64,66.22,39.14,23.68,74.81
2007-07-09,36.15,27.11,51.94,58.29,37.25,101.46,66.05,38.73,23.47,75.37
2007-07-10,35.79,26.95,50.5,57.92,37.01,100.16,65.87,38.02,23.25,73.33
2007-07-11,35.93,26.96,50.55,57.95,37.42,101.14,66.11,37.73,23.2,73.52
2007-07-12,36.35,27.17,51.975,59.05,37.49,101.62,66.94,38.49,23.56,76.98
2007-07-13,36.6,27.2,51.51,59.19,37.56,102.2,66.85,38.98,23.91,77.1
2007-07-16,36.48,27.0,51.07,58.68,37.33,101.1,66.99,38.36,23.78,74.78
2007-07-17,36.06,26.8,52.48,58.34,37.07,100.32,66.4,38.87,23.47,74.67
2007-07-18,36.01,26.66,52.13,58.71,36.49,99.88,66.13,38.65,23.39,75.07
2007-07-19,36.42,26.77,51.62,58.84,36.43,96.9,65.47,38.8,23.74,84.86
2007-07-20,36.06,26.57,51.04,58.47,36.4,95.68,64.67,38.11,23.67,82.15
2007-07-23,36.73,26.67,50.91,58.26,36.72,94.58,66.59,38.32,23.73,85.75
2007-07-24,36.14,26.26,50.18,57.15,36.33,94.9,66.26,37.35,22.98,82.12
2007-07-25,35.99,26.21,51.64,56.84,36.3,95.0,68.32,38.81,22.56,80.4
2007-07-26,34.7,26.02,51.5,55.61,35.75,92.5,66.84,38.28,22.01,76.94
2007-07-27,34.05,25.74,50.61,55.58,35.0,91.8,65.66,37.0,21.41,74.97
2007-07-30,34.17,25.61,51.6,56.24,34.97,92.4,65.9,36.03,21.98,77.2
2007-07-31,33.6,25.35,52.11,55.62,34.42,92.2,65.62,33.68,21.3,75.59
2007-08-01,34.02,26.04,52.7,56.1,34.84,92.76,66.43,33.03,20.86,76.61
2007-08-02,34.37,25.98,51.85,56.09,35.03,93.36,66.81,32.29,20.79,77.54
2007-08-03,33.46,25.76,50.44,55.57,33.8,90.3,66.47,32.71,20.4,74.08
2007-08-06,34.52,26.58,51.69,57.44,34.58,93.28,68.51,33.24,21.33,74.64
2007-08-07,34.67,26.45,51.64,57.39,34.1,94.04,69.16,34.84,21.5,77.05
2007-08-08,35.19,26.41,52.6,56.92,32.61,96.98,69.94,36.06,20.85,79.44
2007-08-09,35.18,25.91,51.02,54.84,31.76,95.12,68.5,36.9,19.89,80.71
2007-08-10,34.43,25.97,54.07,55.34,33.79,94.2,67.95,37.08,19.97,83.29
2007-08-13,33.88,25.88,54.55,55.42,33.61,93.16,68.08,37.16,20.29,78.56
2007-08-14,33.15,25.98,53.08,56.0,34.07,92.8,67.16,36.11,19.94,77.23
2007-08-15,32.92,25.66,53.88,55.48,34.01,93.34,67.34,35.01,19.54,77.3
2007-08-16,32.25,24.99,55.71,55.53,34.16,88.28,68.37,34.74,19.35,80.14
2007-08-17,32.65,25.15,56.62,55.79,33.89,92.56,69.38,35.81,20.01,79.95
2007-08-20,32.45,25.38,56.46,55.52,33.97,91.34,68.61,36.42,20.3,82.51
2007-08-21,32.35,25.66,56.24,55.78,34.01,91.0,68.45,36.78,20.68,81.28
2007-08-22,32.47,25.76,56.75,56.74,34.4,93.08,68.8,37.71,20.97,83.98
2007-08-23,32.86,25.25,56.93,56.8,34.79,93.2,67.91,38.26,21.6,82.85
2007-08-24,33.08,25.6,59.0,57.31,35.75,93.44,68.22,39.11,21.86,84.03
2007-08-27,32.73,25.65,58.56,57.34,36.13,93.18,68.1,39.49,21.18,83.52
2007-08-28,32.09,25.04,57.15,56.16,35.18,90.98,67.51,37.68,20.86,79.65
2007-08-29,32.91,25.47,59.02,56.54,35.75,92.52,68.19,38.45,21.26,84.19
2007-08-30,33.59,25.5,58.26,55.9,35.56,92.28,67.86,38.41,21.06,86.62
2007-08-31,33.7,25.71,58.67,55.88,35.63,93.0,68.03,40.59,21.55,89.18
2007-09-04,33.8,25.84,58.26,56.71,35.65,92.96,68.61,39.65,22.01,88.03
2007-09-05,33.04,25.42,57.5,56.25,35.64,91.6,67.94,38.46,19.17,86.29
2007-09-06,33.15,25.58,57.93,57.68,35.8,91.72,68.56,37.53,18.62,88.06
2007-09-07,32.71,25.52,56.29,57.99,34.99,90.38,67.98,37.03,18.54,84.93
2007-09-10,32.54,25.8,56.62,57.95,35.07,90.3,68.46,36.7,18.29,83.48
2007-09-11,32.7,25.86,57.28,57.48,35.44,91.08,69.87,37.36,18.5,86.67
2007-09-12,32.63,25.98,57.99,59.09,35.49,91.34,69.58,36.81,18.5,84.73
2007-09-13,32.83,26.37,57.9,58.27,35.75,91.04,69.88,36.48,18.6,84.5
2007-09-14,32.36,26.36,58.68,57.67,35.41,90.68,69.56,36.59,18.4,83.81
2007-09-17,32.23,26.26,58.5,57.8,35.59,90.58,69.8,36.0,18.04,85.2
2007-09-18,32.45,26.45,59.95,58.67,35.23,91.9,70.88,34.31,18.12,90.95
2007-09-19,33.05,27.03,60.47,58.85,35.62,92.72,71.11,34.24,18.48,92.98
2007-09-20,32.67,26.42,60.06,58.95,35.27,91.82,71.03,35.29,18.75,92.32
2007-09-21,33.12,26.31,59.51,58.49,35.24,92.9,71.44,34.71,18.81,92.2
2007-09-24,32.7,25.69,58.81,57.88,35.3,92.34,71.25,35.0,18.74,91.33
2007-09-25,32.8,25.49,59.27,57.7,35.23,92.3,71.22,34.99,18.1,91.13
2007-09-26,33.36,25.43,60.27,58.4,35.39,92.0,72.23,35.25,18.06,88.82
2007-09-27,33.65,25.82,60.63,58.27,35.62,92.6,72.62,35.04,17.91,86.32
2007-09-28,33.08,26.13,60.3,58.01,35.78,92.82,73.26,34.73,17.85,84.85
2007-10-01,33.17,25.99,61.73,58.23,35.89,94.82,74.01,35.61,17.85,88.61
2007-10-02,33.24,25.63,61.6,58.06,35.87,91.56,73.76,35.43,17.83,87.67
2007-10-03,32.7,25.37,60.28,57.8,35.39,89.0,73.47,34.72,17.64,86.8
2007-10-04,32.83,25.43,58.29,57.5,35.76,89.16,73.87,34.25,17.66,86.17
2007-10-05,33.11,25.76,62.36,57.52,36.35,90.82,73.74,33.99,17.69,90.28
2007-10-08,32.87,24.93,62.82,57.36,36.45,89.14,73.91,33.98,17.98,89.14
2007-10-09,33.53,25.05,63.57,58.36,36.58,92.1,73.21,34.13,18.39,92.4
2007-10-10,33.93,24.83,64.02,58.34,36.39,90.82,73.6,34.25,18.53,95.49
2007-10-11,34.9,24.78,63.87,57.88,35.99,90.0,71.77,33.06,18.41,92.87
2007-10-12,35.48,24.8,63.84,58.47,36.06,90.52,71.78,33.25,18.16,95.05
2007-10-15,34.91,24.88,62.29,58.47,36.39,90.54,71.35,32.87,18.02,94.04
2007-10-16,34.85,24.73,62.75,58.29,36.5,88.96,71.87,33.29,17.8,94.3
2007-10-17,35.35,24.51,63.0,57.78,36.89,88.58,72.11,33.36,18.0,95.96
2007-10-18,35.5,24.35,62.49,57.74,37.18,86.1,71.88,31.42,17.87,95.78
2007-10-19,34.9,24.1,58.77,56.75,36.82,83.44,70.4,28.15,16.87,92.85
2007-10-22,34.96,23.82,59.51,56.3,36.85,84.32,71.17,28.63,16.5,93.46
2007-10-23,35.01,23.68,60.43,56.13,36.7,84.58,71.53,29.0,16.24,95.66
2007-10-24,34.32,23.98,59.85,56.07,36.63,84.06,71.8,29.38,16.01,94.09
2007-10-25,34.71,23.86,60.42,56.97,36.65,84.0,71.98,29.21,15.82,92.36
2007-10-26,35.06,23.82,60.97,57.72,36.79,83.4,72.34,29.32,15.8,93.75
2007-10-29,35.66,23.66,60.53,57.22,36.37,83.4,73.7,29.31,15.78,96.09
2007-10-30,35.38,23.6,59.71,57.13,36.51,85.0,73.84,29.52,15.79,93.07
2007-10-31,35.78,23.73,59.0,57.73,36.48,86.22,73.72,29.7,15.8,95.72
2007-11-01,35.0,23.29,57.71,56.58,35.8,84.06,72.39,28.76,15.45,87.48
2007-11-02,34.84,23.22,58.59,56.91,35.37,83.46,72.98,28.53,15.12,86.72
2007-11-05,34.52,23.28,56.65,57.25,35.44,82.94,72.76,27.96,15.08,83.87
2007-11-06,36.89,23.26,58.0,57.36,35.22,83.0,73.49,27.55,15.01,86.35
2007-11-07,36.47,23.01,56.36,56.88,35.07,81.48,72.34,26.99,14.6,82.66
2007-11-08,37.26,23.26,58.91,57.67,35.43,82.08,73.5,26.44,15.05,84.03
2007-11-09,36.93,23.16,57.33,56.96,35.4,82.08,73.48,26.5,14.75,81.0
2007-11-12,36.1,22.81,57.49,56.6,35.15,82.58,72.57,25.06,14.33,78.72
2007-11-13,37.37,23.43,57.79,57.61,35.72,84.14,73.34,23.74,15.08,78.42
2007-11-14,37.75,23.44,57.55,58.02,35.64,80.42,74.06,24.1,15.46,78.33
2007-11-15,37.03,23.7,56.93,56.98,35.69,79.18,73.58,23.73,14.84,78.9
2007-11-16,37.89,23.77,56.75,57.43,35.75,79.84,74.15,24.03,15.06,82.08
2007-11-19,36.39,23.34,55.75,55.95,35.75,77.76,75.08,24.0,14.84,77.36
2007-11-20,36.41,23.89,55.11,56.4,36.84,77.96,74.84,23.86,15.0,78.36
2007-11-21,35.13,23.87,55.92,56.33,37.16,76.6,75.04,23.97,14.68,75.68
2007-11-23,35.59,23.82,56.82,57.1,37.79,77.78,75.51,24.5,14.83,77.45
2007-11-26,35.43,24.08,56.05,57.33,38.08,76.84,74.69,24.26,14.25,75.21
2007-11-27,35.7,24.0,54.08,58.04,38.66,78.2,75.92,24.38,14.11,76.5
2007-11-28,35.97,24.82,55.98,59.68,39.55,80.42,77.16,25.14,14.66,79.47
2007-11-29,36.16,24.82,55.74,59.95,39.76,79.84,76.54,25.64,14.78,79.13
2007-11-30,36.35,25.02,56.74,60.15,39.75,79.82,77.18,26.08,14.91,78.49
2007-12-03,36.1,24.69,55.81,59.97,39.63,78.86,76.58,25.96,14.55,79.88
2007-12-04,37.03,24.37,54.04,59.9,40.14,79.6,76.65,27.02,14.5,81.06
2007-12-05,36.83,24.39,55.23,60.42,40.02,80.76,76.27,27.13,14.64,84.8
2007-12-06,37.88,25.93,57.87,61.1,40.08,81.1,77.03,28.34,15.37,85.73
2007-12-07,38.55,25.92,57.36,60.52,40.25,80.6,77.0,28.74,15.28,86.53
2007-12-10,38.61,25.81,57.87,60.9,40.27,80.54,77.28,28.54,15.32,90.26
2007-12-11,37.27,25.3,57.32,59.48,39.61,78.32,76.48,28.39,15.03,85.68
2007-12-12,38.73,25.13,58.1,59.25,39.51,77.2,78.09,27.75,15.08,86.46
2007-12-13,38.29,25.35,59.95,59.94,40.85,77.32,78.69,28.24,14.98,87.61
2007-12-14,39.07,25.16,56.6,59.0,39.67,76.9,78.46,27.58,14.41,85.54
2007-12-17,39.75,24.49,56.59,58.67,39.83,76.5,77.37,26.92,14.16,83.62
2007-12-18,40.18,24.57,58.91,59.07,39.97,77.8,77.02,27.28,14.78,84.45
2007-12-19,41.38,24.79,59.67,57.99,40.47,77.7,76.79,27.63,14.64,85.58
2007-12-20,43.29,24.08,60.31,57.68,41.05,78.18,76.49,28.29,14.81,91.65
2007-12-21,44.27,24.14,62.35,58.06,41.4,78.86,77.35,28.08,15.34,96.12
2007-12-24,44.99,24.34,63.17,57.96,41.7,79.34,77.71,28.73,15.39,98.78
2007-12-26,45.75,24.07,63.8,58.1,41.31,79.3,77.28,29.01,15.43,95.14
